"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
"2015","L","US","AS","ALB","ALBACORE","1855"
"2015","L","US","AS","PBF","PACIFIC BLUEFIN TUNA","6"
"2015","L","US","AS","MLS","STRIPED MARLIN","39"
"2015","L","US","AS","SWO","SWORDFISH","32"
"2016","L","US","AS","ALB","ALBACORE","1517"
"2016","L","US","AS","MLS","STRIPED MARLIN","50"
"2016","L","US","AS","SWO","SWORDFISH","50"
"2017","L","US","AS","ALB","ALBACORE","1512"
"2017","L","US","AS","PBF","PACIFIC BLUEFIN TUNA","2"
"2017","L","US","AS","MLS","STRIPED MARLIN","52"
"2017","L","US","AS","SWO","SWORDFISH","56"
"2018","L","US","AS","ALB","ALBACORE","1553"
"2018","L","US","AS","PBF","PACIFIC BLUEFIN TUNA","1"
"2018","L","US","AS","MLS","STRIPED MARLIN","45"
"2018","L","US","AS","SWO","SWORDFISH","47"
"2019","L","US","AS","ALB","ALBACORE","1050"
"2019","L","US","AS","MLS","STRIPED MARLIN","2"
"2019","L","US","AS","SWO","SWORDFISH","4"
"2023","L","FM",,"ALB","ALBACORE","1793"
"2023","L","FM",,"BET","BIGEYE TUNA","125"
"2023","L","FM",,"SKJ","SKIPJACK TUNA","35"
"2023","L","FM",,"YFT","YELLOWFIN TUNA","439"
"2023","L","FM",,"MLS","STRIPED MARLIN","1"
"2023","L","FM",,"SWO","SWORDFISH","11"
"2023","L","CN",,"ALB","ALBACORE","25740"
"2023","L","CN",,"MLS","STRIPED MARLIN","110"
"2023","L","CN",,"SWO","SWORDFISH","28"
"2023","L","JP","JP","ALB","ALBACORE","1378"
"2023","L","JP","JP","MLS","STRIPED MARLIN","151"
"2023","L","JP","JP","SWO","SWORDFISH","1041"
"2023","L","KI",,"ALB","ALBACORE","3335"
"2023","L","KI",,"BET","BIGEYE TUNA","3343"
"2023","L","KI",,"SKJ","SKIPJACK TUNA","113"
"2023","L","KI",,"YFT","YELLOWFIN TUNA","1425"
"2023","L","KI",,"MLS","STRIPED MARLIN","42"
"2023","L","KI",,"SWO","SWORDFISH","200"
"2023","L","KR",,"ALB","ALBACORE","1006"
"2023","L","KR",,"MLS","STRIPED MARLIN","126"
"2023","L","KR",,"SWO","SWORDFISH","1207"
"2023","L","TW","DW","ALB","ALBACORE","5805"
"2023","L","TW","DW","MLS","STRIPED MARLIN","323"
"2023","L","TW","DW","SWO","SWORDFISH","1715"
"2023","L","TW","OS","ALB","ALBACORE","5629"
"2023","L","TW","OS","MLS","STRIPED MARLIN","106"
"2023","L","TW","OS","SWO","SWORDFISH","139"
"2023","L","VU",,"ALB","ALBACORE","1935"
"2023","L","VU",,"BET","BIGEYE TUNA","1206"
"2023","L","VU",,"SKJ","SKIPJACK TUNA","19"
"2023","L","VU",,"YFT","YELLOWFIN TUNA","242"
"2023","L","VU",,"MLS","STRIPED MARLIN","82"
"2023","L","VU",,"SWO","SWORDFISH","210"
"2023","L","ES",,"ALB","ALBACORE","7"
"2023","L","ES",,"MLS","STRIPED MARLIN","130"
"2023","L","ES",,"SWO","SWORDFISH","10679"
"1990","L","CN",,"ALB","ALBACORE","4"
"1993","L","CN",,"ALB","ALBACORE","1"
"1994","L","CN",,"ALB","ALBACORE","8"
"1995","L","CN",,"ALB","ALBACORE","5"
"1996","L","CN",,"ALB","ALBACORE","8"
"1997","L","CN",,"ALB","ALBACORE","2"
"1998","L","CN",,"ALB","ALBACORE","1"
"1999","L","CN",,"ALB","ALBACORE","3473"
"2000","L","CN",,"ALB","ALBACORE","2056"
"2000","L","CN",,"MLS","STRIPED MARLIN","2"
"2000","L","CN",,"SWO","SWORDFISH","5"
"2001","L","CN",,"ALB","ALBACORE","2073"
"2001","L","CN",,"MLS","STRIPED MARLIN","2"
"2001","L","CN",,"SWO","SWORDFISH","204"
"2002","L","CN",,"ALB","ALBACORE","2410"
"2002","L","CN",,"MLS","STRIPED MARLIN","32"
"2002","L","CN",,"SWO","SWORDFISH","763"
"2003","L","CN",,"ALB","ALBACORE","6318"
"2003","L","CN",,"MLS","STRIPED MARLIN","240"
"2003","L","CN",,"SWO","SWORDFISH","1220"
"2004","L","CN",,"ALB","ALBACORE","5176"
"2004","L","CN",,"MLS","STRIPED MARLIN","317"
"2004","L","CN",,"SWO","SWORDFISH","1105"
"2005","L","CN",,"ALB","ALBACORE","3799"
"2005","L","CN",,"MLS","STRIPED MARLIN","168"
"2005","L","CN",,"SWO","SWORDFISH","753"
"2006","L","CN",,"ALB","ALBACORE","5112"
"2006","L","CN",,"MLS","STRIPED MARLIN","205"
"2006","L","CN",,"SWO","SWORDFISH","2265"
"2007","L","CN",,"ALB","ALBACORE","5125"
"2007","L","CN",,"MLS","STRIPED MARLIN","193"
"2007","L","CN",,"SWO","SWORDFISH","1890"
"2004","L","ES",,"SWO","SWORDFISH","6250"
"2005","L","ES",,"SWO","SWORDFISH","6133"
"2006","L","ES",,"MLS","STRIPED MARLIN","1"
"2006","L","ES",,"SWO","SWORDFISH","8256"
"2007","L","ES",,"MLS","STRIPED MARLIN","1"
"2007","L","ES",,"SWO","SWORDFISH","8430"
"1952","L","JP","JP","ALB","ALBACORE","154"
"1952","L","JP","JP","MLS","STRIPED MARLIN","3"
"1952","L","JP","JP","SWO","SWORDFISH","23"
"1953","L","JP","JP","ALB","ALBACORE","803"
"1953","L","JP","JP","MLS","STRIPED MARLIN","1002"
"1953","L","JP","JP","SWO","SWORDFISH","42"
"1954","L","JP","JP","ALB","ALBACORE","9578"
"1954","L","JP","JP","MLS","STRIPED MARLIN","6098"
"1954","L","JP","JP","SWO","SWORDFISH","249"
"1955","L","JP","JP","ALB","ALBACORE","8625"
"1955","L","JP","JP","MLS","STRIPED MARLIN","2538"
"1955","L","JP","JP","SWO","SWORDFISH","356"
"1956","L","JP","JP","ALB","ALBACORE","7281"
"1956","L","JP","JP","MLS","STRIPED MARLIN","2003"
"1956","L","JP","JP","SWO","SWORDFISH","276"
"1957","L","JP","JP","ALB","ALBACORE","8757"
"1957","L","JP","JP","MLS","STRIPED MARLIN","1725"
"1957","L","JP","JP","SWO","SWORDFISH","224"
"1958","L","JP","JP","ALB","ALBACORE","18490"
"1958","L","JP","JP","MLS","STRIPED MARLIN","2892"
"1958","L","JP","JP","SWO","SWORDFISH","404"
"1959","L","JP","JP","ALB","ALBACORE","17385"
"1959","L","JP","JP","MLS","STRIPED MARLIN","2174"
"1959","L","JP","JP","SWO","SWORDFISH","461"
"1960","L","JP","JP","ALB","ALBACORE","21638"
"1960","L","JP","JP","MLS","STRIPED MARLIN","2270"
"1960","L","JP","JP","SWO","SWORDFISH","312"
"1961","L","JP","JP","ALB","ALBACORE","23412"
"1961","L","JP","JP","MLS","STRIPED MARLIN","3512"
"1961","L","JP","JP","SWO","SWORDFISH","532"
"1962","L","JP","JP","ALB","ALBACORE","34620"
"1962","L","JP","JP","MLS","STRIPED MARLIN","2780"
"1962","L","JP","JP","SWO","SWORDFISH","527"
"1963","L","JP","JP","ALB","ALBACORE","29120"
"1963","L","JP","JP","MLS","STRIPED MARLIN","2832"
"1963","L","JP","JP","SWO","SWORDFISH","752"
"1964","L","JP","JP","ALB","ALBACORE","19390"
"1964","L","JP","JP","MLS","STRIPED MARLIN","1433"
"1964","L","JP","JP","SWO","SWORDFISH","392"
"1965","L","JP","JP","ALB","ALBACORE","17793"
"1965","L","JP","JP","MLS","STRIPED MARLIN","1902"
"1965","L","JP","JP","SWO","SWORDFISH","917"
"1966","L","JP","JP","ALB","ALBACORE","21627"
"1966","L","JP","JP","MLS","STRIPED MARLIN","2158"
"1966","L","JP","JP","SWO","SWORDFISH","1047"
"1967","L","JP","JP","ALB","ALBACORE","15104"
"1967","L","JP","JP","MLS","STRIPED MARLIN","1164"
"1967","L","JP","JP","SWO","SWORDFISH","835"
"1968","L","JP","JP","ALB","ALBACORE","6659"
"1968","L","JP","JP","MLS","STRIPED MARLIN","910"
"1968","L","JP","JP","SWO","SWORDFISH","1205"
"1969","L","JP","JP","ALB","ALBACORE","4894"
"1969","L","JP","JP","MLS","STRIPED MARLIN","921"
"1969","L","JP","JP","SWO","SWORDFISH","894"
"1970","L","JP","JP","ALB","ALBACORE","6546"
"1970","L","JP","JP","MLS","STRIPED MARLIN","2055"
"1970","L","JP","JP","SWO","SWORDFISH","839"
"1971","L","JP","JP","ALB","ALBACORE","4365"
"1971","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","56"
"1971","L","JP","JP","MLS","STRIPED MARLIN","4939"
"1971","L","JP","JP","SWO","SWORDFISH","2402"
"1972","L","JP","JP","ALB","ALBACORE","2732"
"1972","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","27"
"1972","L","JP","JP","MLS","STRIPED MARLIN","3858"
"1972","L","JP","JP","SWO","SWORDFISH","2528"
"1973","L","JP","JP","ALB","ALBACORE","2453"
"1973","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","63"
"1973","L","JP","JP","MLS","STRIPED MARLIN","2913"
"1973","L","JP","JP","SWO","SWORDFISH","2633"
"1974","L","JP","JP","ALB","ALBACORE","1939"
"1974","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","44"
"1974","L","JP","JP","MLS","STRIPED MARLIN","2728"
"1974","L","JP","JP","SWO","SWORDFISH","2437"
"1975","L","JP","JP","ALB","ALBACORE","1064"
"1975","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","41"
"1975","L","JP","JP","MLS","STRIPED MARLIN","2256"
"1975","L","JP","JP","SWO","SWORDFISH","1829"
"1976","L","JP","JP","ALB","ALBACORE","1837"
"1976","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","83"
"1976","L","JP","JP","MLS","STRIPED MARLIN","3404"
"1976","L","JP","JP","SWO","SWORDFISH","2947"
"1977","L","JP","JP","ALB","ALBACORE","2182"
"1977","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","23"
"1977","L","JP","JP","MLS","STRIPED MARLIN","2303"
"1977","L","JP","JP","SWO","SWORDFISH","2108"
"1978","L","JP","JP","ALB","ALBACORE","2491"
"1978","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","7"
"1978","L","JP","JP","MLS","STRIPED MARLIN","2234"
"1978","L","JP","JP","SWO","SWORDFISH","2483"
"1979","L","JP","JP","ALB","ALBACORE","2324"
"1979","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","35"
"1979","L","JP","JP","MLS","STRIPED MARLIN","3482"
"1979","L","JP","JP","SWO","SWORDFISH","2211"
"1980","L","JP","JP","ALB","ALBACORE","2557"
"1980","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","40"
"1980","L","JP","JP","MLS","STRIPED MARLIN","3180"
"1980","L","JP","JP","SWO","SWORDFISH","2883"
"1981","L","JP","JP","ALB","ALBACORE","4898"
"1981","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","29"
"1981","L","JP","JP","MLS","STRIPED MARLIN","4221"
"1981","L","JP","JP","SWO","SWORDFISH","3145"
"1982","L","JP","JP","ALB","ALBACORE","4822"
"1982","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","20"
"1982","L","JP","JP","MLS","STRIPED MARLIN","4265"
"1982","L","JP","JP","SWO","SWORDFISH","2918"
"1983","L","JP","JP","ALB","ALBACORE","4991"
"1983","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","8"
"1983","L","JP","JP","MLS","STRIPED MARLIN","2872"
"1983","L","JP","JP","SWO","SWORDFISH","2568"
"1984","L","JP","JP","ALB","ALBACORE","3598"
"1984","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","22"
"1984","L","JP","JP","MLS","STRIPED MARLIN","2007"
"1984","L","JP","JP","SWO","SWORDFISH","2312"
"1985","L","JP","JP","ALB","ALBACORE","3676"
"1985","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","9"
"1985","L","JP","JP","MLS","STRIPED MARLIN","1783"
"1985","L","JP","JP","SWO","SWORDFISH","2242"
"1986","L","JP","JP","ALB","ALBACORE","4466"
"1986","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","14"
"1986","L","JP","JP","MLS","STRIPED MARLIN","2371"
"1986","L","JP","JP","SWO","SWORDFISH","2971"
"1987","L","JP","JP","ALB","ALBACORE","4103"
"1987","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","33"
"1987","L","JP","JP","MLS","STRIPED MARLIN","3544"
"1987","L","JP","JP","SWO","SWORDFISH","3287"
"1988","L","JP","JP","ALB","ALBACORE","6914"
"1988","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","30"
"1988","L","JP","JP","MLS","STRIPED MARLIN","2918"
"1988","L","JP","JP","SWO","SWORDFISH","4785"
"1989","L","JP","JP","ALB","ALBACORE","4890"
"1989","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","32"
"1989","L","JP","JP","MLS","STRIPED MARLIN","3346"
"1989","L","JP","JP","SWO","SWORDFISH","2931"
"1990","L","JP","JP","ALB","ALBACORE","5321"
"1990","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","27"
"1990","L","JP","JP","MLS","STRIPED MARLIN","3079"
"1990","L","JP","JP","SWO","SWORDFISH","3493"
"1991","L","JP","JP","ALB","ALBACORE","4633"
"1991","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","20"
"1991","L","JP","JP","MLS","STRIPED MARLIN","2471"
"1991","L","JP","JP","SWO","SWORDFISH","3559"
"1992","L","JP","JP","ALB","ALBACORE","5162"
"1992","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","16"
"1992","L","JP","JP","MLS","STRIPED MARLIN","2411"
"1992","L","JP","JP","SWO","SWORDFISH","5863"
"1993","L","JP","JP","ALB","ALBACORE","8168"
"1993","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","10"
"1993","L","JP","JP","MLS","STRIPED MARLIN","2602"
"1993","L","JP","JP","SWO","SWORDFISH","3827"
"1994","L","JP","JP","ALB","ALBACORE","8680"
"1994","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","20"
"1994","L","JP","JP","MLS","STRIPED MARLIN","2817"
"1994","L","JP","JP","SWO","SWORDFISH","3993"
"1995","L","JP","JP","ALB","ALBACORE","7301"
"1995","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","9"
"1995","L","JP","JP","MLS","STRIPED MARLIN","2341"
"1995","L","JP","JP","SWO","SWORDFISH","3146"
"1996","L","JP","JP","ALB","ALBACORE","4900"
"1996","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","8"
"1996","L","JP","JP","MLS","STRIPED MARLIN","2517"
"1996","L","JP","JP","SWO","SWORDFISH","3140"
"1997","L","JP","JP","ALB","ALBACORE","6212"
"1997","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","12"
"1997","L","JP","JP","MLS","STRIPED MARLIN","2670"
"1997","L","JP","JP","SWO","SWORDFISH","3765"
"1998","L","JP","JP","ALB","ALBACORE","8439"
"1998","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","10"
"1998","L","JP","JP","MLS","STRIPED MARLIN","2692"
"1998","L","JP","JP","SWO","SWORDFISH","3681"
"1999","L","JP","JP","ALB","ALBACORE","3829"
"1999","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","17"
"1999","L","JP","JP","MLS","STRIPED MARLIN","1153"
"1999","L","JP","JP","SWO","SWORDFISH","2135"
"2000","L","JP","JP","ALB","ALBACORE","3430"
"2000","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","7"
"2000","L","JP","JP","MLS","STRIPED MARLIN","704"
"2000","L","JP","JP","SWO","SWORDFISH","2016"
"2001","L","JP","JP","ALB","ALBACORE","5646"
"2001","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","6"
"2001","L","JP","JP","MLS","STRIPED MARLIN","1212"
"2001","L","JP","JP","SWO","SWORDFISH","3092"
"2002","L","JP","JP","ALB","ALBACORE","5414"
"2002","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","5"
"2002","L","JP","JP","MLS","STRIPED MARLIN","1048"
"2002","L","JP","JP","SWO","SWORDFISH","2986"
"2003","L","JP","JP","ALB","ALBACORE","4393"
"2003","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","12"
"2003","L","JP","JP","MLS","STRIPED MARLIN","1020"
"2003","L","JP","JP","SWO","SWORDFISH","2725"
"2004","L","JP","JP","ALB","ALBACORE","5633"
"2004","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","9"
"2004","L","JP","JP","MLS","STRIPED MARLIN","681"
"2004","L","JP","JP","SWO","SWORDFISH","2228"
"2005","L","JP","JP","ALB","ALBACORE","6473"
"2005","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","14"
"2005","L","JP","JP","MLS","STRIPED MARLIN","638"
"2005","L","JP","JP","SWO","SWORDFISH","1662"
"2006","L","JP","JP","ALB","ALBACORE","5046"
"2006","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","11"
"2006","L","JP","JP","MLS","STRIPED MARLIN","621"
"2006","L","JP","JP","SWO","SWORDFISH","1436"
"2007","L","JP","JP","ALB","ALBACORE","4985"
"2007","L","JP","JP","PBF","PACIFIC BLUEFIN TUNA","8"
"2007","L","JP","JP","MLS","STRIPED MARLIN","611"
"2007","L","JP","JP","SWO","SWORDFISH","1665"
"1958","L","KR",,"ALB","ALBACORE","146"
"1959","L","KR",,"ALB","ALBACORE","456"
"1960","L","KR",,"ALB","ALBACORE","610"
"1961","L","KR",,"ALB","ALBACORE","330"
"1962","L","KR",,"ALB","ALBACORE","599"
"1963","L","KR",,"ALB","ALBACORE","1367"
"1964","L","KR",,"ALB","ALBACORE","2911"
"1965","L","KR",,"ALB","ALBACORE","6405"
"1966","L","KR",,"ALB","ALBACORE","10817"
"1967","L","KR",,"ALB","ALBACORE","13717"
"1968","L","KR",,"ALB","ALBACORE","10138"
"1969","L","KR",,"ALB","ALBACORE","9963"
"1970","L","KR",,"ALB","ALBACORE","11599"
"1971","L","KR",,"ALB","ALBACORE","14482"
"1972","L","KR",,"ALB","ALBACORE","14439"
"1973","L","KR",,"ALB","ALBACORE","17452"
"1974","L","KR",,"ALB","ALBACORE","12194"
"1975","L","KR",,"ALB","ALBACORE","9015"
"1975","L","KR",,"MLS","STRIPED MARLIN","17"
"1975","L","KR",,"SWO","SWORDFISH","14"
"1976","L","KR",,"ALB","ALBACORE","9058"
"1976","L","KR",,"MLS","STRIPED MARLIN","179"
"1976","L","KR",,"SWO","SWORDFISH","304"
"1977","L","KR",,"ALB","ALBACORE","11229"
"1977","L","KR",,"MLS","STRIPED MARLIN","78"
"1977","L","KR",,"SWO","SWORDFISH","112"
"1978","L","KR",,"ALB","ALBACORE","11658"
"1978","L","KR",,"MLS","STRIPED MARLIN","361"
"1978","L","KR",,"SWO","SWORDFISH","96"
"1979","L","KR",,"ALB","ALBACORE","11411"
"1979","L","KR",,"MLS","STRIPED MARLIN","195"
"1979","L","KR",,"SWO","SWORDFISH","142"
"1980","L","KR",,"ALB","ALBACORE","10449"
"1980","L","KR",,"MLS","STRIPED MARLIN","42"
"1980","L","KR",,"SWO","SWORDFISH","184"
"1981","L","KR",,"ALB","ALBACORE","13342"
"1981","L","KR",,"MLS","STRIPED MARLIN","362"
"1981","L","KR",,"SWO","SWORDFISH","234"
"1982","L","KR",,"ALB","ALBACORE","10769"
"1982","L","KR",,"MLS","STRIPED MARLIN","208"
"1982","L","KR",,"SWO","SWORDFISH","114"
"1983","L","KR",,"ALB","ALBACORE","7069"
"1983","L","KR",,"MLS","STRIPED MARLIN","120"
"1983","L","KR",,"SWO","SWORDFISH","64"
"1984","L","KR",,"ALB","ALBACORE","5321"
"1984","L","KR",,"MLS","STRIPED MARLIN","183"
"1984","L","KR",,"SWO","SWORDFISH","104"
"1985","L","KR",,"ALB","ALBACORE","13544"
"1985","L","KR",,"MLS","STRIPED MARLIN","236"
"1985","L","KR",,"SWO","SWORDFISH","183"
"1986","L","KR",,"ALB","ALBACORE","15877"
"1986","L","KR",,"MLS","STRIPED MARLIN","148"
"1986","L","KR",,"SWO","SWORDFISH","134"
"1987","L","KR",,"ALB","ALBACORE","1914"
"1987","L","KR",,"MLS","STRIPED MARLIN","232"
"1987","L","KR",,"SWO","SWORDFISH","294"
"1988","L","KR",,"ALB","ALBACORE","3316"
"1988","L","KR",,"MLS","STRIPED MARLIN","326"
"1988","L","KR",,"SWO","SWORDFISH","349"
"1989","L","KR",,"ALB","ALBACORE","1178"
"1989","L","KR",,"MLS","STRIPED MARLIN","174"
"1989","L","KR",,"SWO","SWORDFISH","314"
"1990","L","KR",,"ALB","ALBACORE","1218"
"1990","L","KR",,"MLS","STRIPED MARLIN","349"
"1990","L","KR",,"SWO","SWORDFISH","586"
"1991","L","KR",,"ALB","ALBACORE","1744"
"1991","L","KR",,"MLS","STRIPED MARLIN","421"
"1991","L","KR",,"SWO","SWORDFISH","672"
"1992","L","KR",,"ALB","ALBACORE","2765"
"1992","L","KR",,"MLS","STRIPED MARLIN","294"
"1992","L","KR",,"SWO","SWORDFISH","549"
"1993","L","KR",,"ALB","ALBACORE","1327"
"1993","L","KR",,"MLS","STRIPED MARLIN","352"
"1993","L","KR",,"SWO","SWORDFISH","602"
"1994","L","KR",,"ALB","ALBACORE","1870"
"1994","L","KR",,"MLS","STRIPED MARLIN","192"
"1994","L","KR",,"SWO","SWORDFISH","615"
"1995","L","KR",,"ALB","ALBACORE","2360"
"1995","L","KR",,"MLS","STRIPED MARLIN","288"
"1995","L","KR",,"SWO","SWORDFISH","566"
"1996","L","KR",,"ALB","ALBACORE","1803"
"1996","L","KR",,"MLS","STRIPED MARLIN","254"
"1996","L","KR",,"SWO","SWORDFISH","792"
"1997","L","KR",,"ALB","ALBACORE","1747"
"1997","L","KR",,"MLS","STRIPED MARLIN","454"
"1997","L","KR",,"SWO","SWORDFISH","713"
"1998","L","KR",,"ALB","ALBACORE","6725"
"1998","L","KR",,"MLS","STRIPED MARLIN","429"
"1998","L","KR",,"SWO","SWORDFISH","888"
"1999","L","KR",,"ALB","ALBACORE","1513"
"1999","L","KR",,"MLS","STRIPED MARLIN","474"
"1999","L","KR",,"SWO","SWORDFISH","1074"
"2000","L","KR",,"ALB","ALBACORE","1012"
"2000","L","KR",,"PBF","PACIFIC BLUEFIN TUNA","12"
"2000","L","KR",,"MLS","STRIPED MARLIN","262"
"2000","L","KR",,"SWO","SWORDFISH","1422"
"2001","L","KR",,"ALB","ALBACORE","3296"
"2001","L","KR",,"PBF","PACIFIC BLUEFIN TUNA","42"
"2001","L","KR",,"MLS","STRIPED MARLIN","267"
"2001","L","KR",,"SWO","SWORDFISH","2345"
"2002","L","KR",,"ALB","ALBACORE","4239"
"2002","L","KR",,"PBF","PACIFIC BLUEFIN TUNA","2"
"2002","L","KR",,"MLS","STRIPED MARLIN","264"
"2002","L","KR",,"SWO","SWORDFISH","1556"
"2003","L","KR",,"ALB","ALBACORE","2228"
"2003","L","KR",,"MLS","STRIPED MARLIN","160"
"2003","L","KR",,"SWO","SWORDFISH","636"
"2004","L","KR",,"ALB","ALBACORE","1825"
"2004","L","KR",,"PBF","PACIFIC BLUEFIN TUNA","1"
"2004","L","KR",,"MLS","STRIPED MARLIN","199"
"2004","L","KR",,"SWO","SWORDFISH","1348"
"2005","L","KR",,"ALB","ALBACORE","4138"
"2005","L","KR",,"MLS","STRIPED MARLIN","316"
"2005","L","KR",,"SWO","SWORDFISH","1372"
"2006","L","KR",,"ALB","ALBACORE","1346"
"2006","L","KR",,"MLS","STRIPED MARLIN","237"
"2006","L","KR",,"SWO","SWORDFISH","815"
"2007","L","KR",,"ALB","ALBACORE","1396"
"2007","L","KR",,"MLS","STRIPED MARLIN","66"
"2007","L","KR",,"SWO","SWORDFISH","466"
"1963","L","TW","DW","ALB","ALBACORE","608"
"1964","L","TW","DW","ALB","ALBACORE","523"
"1964","L","TW","DW","MLS","STRIPED MARLIN","3"
"1964","L","TW","DW","SWO","SWORDFISH","3"
"1965","L","TW","DW","ALB","ALBACORE","1257"
"1965","L","TW","DW","MLS","STRIPED MARLIN","4"
"1965","L","TW","DW","SWO","SWORDFISH","3"
"1966","L","TW","DW","ALB","ALBACORE","6217"
"1966","L","TW","DW","MLS","STRIPED MARLIN","86"
"1966","L","TW","DW","SWO","SWORDFISH","35"
"1967","L","TW","DW","ALB","ALBACORE","15131"
"1967","L","TW","DW","MLS","STRIPED MARLIN","191"
"1967","L","TW","DW","SWO","SWORDFISH","50"
"1968","L","TW","DW","ALB","ALBACORE","15571"
"1968","L","TW","DW","MLS","STRIPED MARLIN","229"
"1968","L","TW","DW","SWO","SWORDFISH","106"
"1969","L","TW","DW","ALB","ALBACORE","9948"
"1969","L","TW","DW","MLS","STRIPED MARLIN","106"
"1969","L","TW","DW","SWO","SWORDFISH","31"
"1970","L","TW","DW","ALB","ALBACORE","16630"
"1970","L","TW","DW","MLS","STRIPED MARLIN","261"
"1970","L","TW","DW","SWO","SWORDFISH","40"
"1971","L","TW","DW","ALB","ALBACORE","19683"
"1971","L","TW","DW","MLS","STRIPED MARLIN","298"
"1971","L","TW","DW","SWO","SWORDFISH","49"
"1972","L","TW","DW","ALB","ALBACORE","21960"
"1972","L","TW","DW","MLS","STRIPED MARLIN","449"
"1972","L","TW","DW","SWO","SWORDFISH","76"
"1973","L","TW","DW","ALB","ALBACORE","26796"
"1973","L","TW","DW","MLS","STRIPED MARLIN","482"
"1973","L","TW","DW","SWO","SWORDFISH","94"
"1974","L","TW","DW","ALB","ALBACORE","18906"
"1974","L","TW","DW","MLS","STRIPED MARLIN","314"
"1974","L","TW","DW","SWO","SWORDFISH","119"
"1975","L","TW","DW","ALB","ALBACORE","12770"
"1975","L","TW","DW","MLS","STRIPED MARLIN","356"
"1975","L","TW","DW","SWO","SWORDFISH","92"
"1976","L","TW","DW","ALB","ALBACORE","18056"
"1976","L","TW","DW","MLS","STRIPED MARLIN","336"
"1976","L","TW","DW","SWO","SWORDFISH","146"
"1977","L","TW","DW","ALB","ALBACORE","24599"
"1977","L","TW","DW","MLS","STRIPED MARLIN","416"
"1977","L","TW","DW","SWO","SWORDFISH","84"
"1978","L","TW","DW","ALB","ALBACORE","18732"
"1978","L","TW","DW","MLS","STRIPED MARLIN","210"
"1978","L","TW","DW","SWO","SWORDFISH","29"
"1979","L","TW","DW","ALB","ALBACORE","12406"
"1979","L","TW","DW","MLS","STRIPED MARLIN","266"
"1979","L","TW","DW","SWO","SWORDFISH","217"
"1980","L","TW","DW","ALB","ALBACORE","17941"
"1980","L","TW","DW","MLS","STRIPED MARLIN","283"
"1980","L","TW","DW","SWO","SWORDFISH","178"
"1981","L","TW","DW","ALB","ALBACORE","14452"
"1981","L","TW","DW","MLS","STRIPED MARLIN","227"
"1981","L","TW","DW","SWO","SWORDFISH","161"
"1982","L","TW","DW","ALB","ALBACORE","12642"
"1982","L","TW","DW","MLS","STRIPED MARLIN","170"
"1982","L","TW","DW","SWO","SWORDFISH","93"
"1983","L","TW","DW","ALB","ALBACORE","12075"
"1983","L","TW","DW","MLS","STRIPED MARLIN","111"
"1983","L","TW","DW","SWO","SWORDFISH","72"
"1984","L","TW","DW","ALB","ALBACORE","11155"
"1984","L","TW","DW","MLS","STRIPED MARLIN","193"
"1984","L","TW","DW","SWO","SWORDFISH","121"
"1985","L","TW","DW","ALB","ALBACORE","9601"
"1985","L","TW","DW","MLS","STRIPED MARLIN","89"
"1985","L","TW","DW","SWO","SWORDFISH","72"
"1986","L","TW","DW","ALB","ALBACORE","11913"
"1986","L","TW","DW","MLS","STRIPED MARLIN","61"
"1986","L","TW","DW","SWO","SWORDFISH","36"
"1987","L","TW","DW","ALB","ALBACORE","15009"
